Sample	70	24	80	28	68	16	5	3	40	20	32	74	4	56	46	22	64	44	60	7	54	62	42	52	9	88	18	6	12	26	30	48	72	78	82	84	86	14	38	66	50	36	10	58	76	1	2	34	8
SRX298281_2 - polyg	0.2192079265040871	0.040961439691562476	0.258891195067282	0.05580716064919479	0.21015973730648252	0.020867327162386245	0.005118996469659784	0.002991867233808554	0.09866849915378759	0.02891191532586515	0.0704698348773325	0.23524029522533968	0.0040838356545867815	0.16299680065876626	0.11992716759992095	0.03442540905736678	0.19461023323372434	0.11235282017255752	0.17903232535811356	0.007056767019826928	0.1543052369858667	0.1868149673397295	0.10551697161936202	0.14539906680252523	0.009423750590878	0.2854897784497066	0.024594537292268	0.006078413810459152	0.013927331332064504	0.04816022572565246	0.06385490479076844	0.128041187281484	0.2273787537913554	0.2519575111931497	0.2662982756556245	0.2730078850850306	0.2792030700849949	0.016856079003978362	0.09166538376157116	0.20229188391630876	0.1370167889829097	0.084968398244544	0.011203722236308404	0.17113922414318194	0.244136997474397	0.0005491401884838486	0.0014075662302517038	0.07792109915900128	0.008003560448247356
SRX298282_1 - illumina_universal_adapter	0.16059727272267593	0.08007784779671022	0.18355062506887737	0.09008519771815104	0.15698326696284776	0.05322995833797711	0.015463857899025199	0.004201043590485457	0.11274070196148214	0.06888256881382132	0.09865352570072403	0.16902879837893053	0.01312955997652957	0.1377374308273756	0.12273939350783954	0.07470965524497694	0.15009293207144558	0.11941457747579828	0.14356798060856463	0.019328956536273156	0.13498753090087484	0.14680448121475478	0.11615729676940786	0.13188436927096966	0.024998460540910164	0.21170592916521003	0.06173421434493263	0.01850814257836297	0.038157458992723436	0.08503217001945501	0.09435377663428735	0.12581138498744432	0.16458358861109204	0.17835213666877953	0.189805435229155	0.19635982516731965	0.20390992824007997	0.04541664066268017	0.10960810185629327	0.15341601642847014	0.12895957016778337	0.10633177272471929	0.030811693571932294	0.1405306226292936	0.17338742439593463	0.0009177877588447207	0.0015792876152195949	0.10257576961352269	0.02252909196711286
SRX298282_1 - polya	0.143893535511702	0.03365683562435093	0.18153668702446907	0.041908267078869965	0.13728200029798665	0.017725425470819928	0.003639980885078496	0.002639072725432744	0.06661580621697652	0.02353519515180868	0.05064110418802832	0.15915998245882473	0.003220915531039963	0.09959902025983576	0.0787080928585099	0.03057964911969608	0.11985615460505376	0.07519106089961625	0.10874919104801595	0.004592402144256979	0.09496332624016157	0.11340220181785701	0.07110257618521552	0.09076747767472618	0.008239309729402228	0.20816638543109944	0.020291767845551766	0.004093679739450792	0.01286634537399297	0.03756003111196602	0.04697861152773288	0.082638995146392	0.1512323742324264	0.17441603935584737	0.1889430610708443	0.195769323986629	0.20224232519900928	0.015389395873307607	0.06243207937665795	0.1264278612933853	0.0868919889873781	0.05836610643747417	0.011389226584757977	0.10409098525312482	0.16709278571027317	0.0012121725116817064	0.002150740370726685	0.054346888723740966	0.006365637361345647
SRX298282_2 - illumina_universal_adapter	0.14992322791981016	0.06515254082787503	0.17414936140327741	0.0747165819450437	0.14593691203139403	0.040507341990369254	0.010386586750095536	0.0020572299198255246	0.09772881124181255	0.05445425257477563	0.08320005785179896	0.1591114955583575	0.00892158968597736	0.12406931992065603	0.10814137311715841	0.05997829587801084	0.1384266374840175	0.10469014480889893	0.1306167831587539	0.01283863857372596	0.12099386509101788	0.134409151445301	0.10129433010117346	0.11758073363312553	0.017330603567015025	0.20289689835531743	0.047929301111894675	0.012381476369320289	0.027592509715909017	0.06973455292203189	0.07898862421121337	0.11132765514786461	0.1543424625623983	0.16878809555161087	0.18049941368947287	0.18723562950438977	0.19500911865430287	0.03362220212401716	0.09439533683468786	0.1421237636446467	0.11440310997750278	0.09091813340117805	0.021670181158835535	0.12721923677601177	0.16371601942773129	0.0005091124549063168	0.0007446202571759054	0.0871240334396143	0.01545346784892507
SRX298282_2 - polya	0.26164570497147965	0.06701235979579812	0.30832646839634215	0.08485034414270276	0.2518773262023418	0.035864721270628314	0.007996875227065886	0.005458239652601056	0.1357390778581175	0.04874838339478817	0.10379833217530453	0.28127250961062317	0.00681240951565119	0.1934298310390833	0.1577625207203574	0.05982937182657566	0.23267478194228686	0.1507769437030374	0.21096304058305082	0.010351953249761774	0.18619142946932682	0.22361812160500782	0.1434571534074966	0.1795556508053778	0.016087260905032933	0.33806106010789444	0.04199658250472106	0.008970076586444628	0.025043484091344055	0.07553739590295389	0.09523519921778162	0.1648987534641293	0.2715959096173698	0.30023435104335844	0.3159354484196699	0.32338857769149576	0.33083478026325475	0.03061774597006322	0.1278305180569027	0.2421245325083541	0.1727865331651438	0.11997564018120524	0.021346357930714852	0.20235834742512737	0.29118981243119624	0.00286765382763558	0.004391527842321154	0.11234068503262717	0.013094926476195807
SRX298282_2 - polyg	0.18680963745028448	0.03296762896770904	0.2178066202490024	0.04420100480096509	0.1799816428594831	0.016402425758070178	0.0037265646359129034	0.0022234707214275873	0.07939903119016847	0.02349536662642485	0.055687205186657596	0.19928635594552263	0.0030200412291041374	0.13683869149371447	0.09861542885035689	0.02814318237121585	0.16612131602591113	0.0919207732358405	0.15198565286468574	0.005146538149597188	0.1290582756437346	0.1590543502828068	0.08589800752779911	0.12132634669422201	0.007176061269155702	0.24075997259520387	0.019896945941746867	0.0044538681429219275	0.010947649455502497	0.0384397220204436	0.050088699857704796	0.1057914901195126	0.19321856668704732	0.2119154618422293	0.22412550238489748	0.22989717521551908	0.23520649081668493	0.0133442876785989	0.07317539118019124	0.1729510422917292	0.11379702372166192	0.06743142514983665	0.00871552035899147	0.14431086919072383	0.2057905273082033	0.0003082381529704911	0.00104939506011302	0.061625118818881275	0.005991595557741007
SRX298283_1 - illumina_universal_adapter	0.1680978013014227	0.08376712240455553	0.19033266654353811	0.09400079598085172	0.16466522993916066	0.05653923202790595	0.017576985445812036	0.003667386567391921	0.11762320561691633	0.07203276619911117	0.10211472865993013	0.17621813803155012	0.014814704760011602	0.14510512335184275	0.1280916943983424	0.07822121419612466	0.15785558899039454	0.12443925061673146	0.15092427107169745	0.021701194321365698	0.1418113064289756	0.15446144193442646	0.12102589140761641	0.1383125598725406	0.027524611408586398	0.21755201818545566	0.06527862702610299	0.0206381218472323	0.04106064064248172	0.08903125236683054	0.09813567827482036	0.13160965310792438	0.17204483143128746	0.18535244951110194	0.19649763302003861	0.20290808812008398	0.20984794477351304	0.04909559002528917	0.11423332792831425	0.16119636895428763	0.1351361505522384	0.1104293216052104	0.03366182699720792	0.1480061584770381	0.18069883908216455	0.0010716112088653925	0.0017034775790330343	0.1062133213312878	0.025231961133045697
SRX298283_1 - polya	0.1651583418699334	0.033642614844060933	0.20819996897023796	0.0416306011858424	0.15195532329058586	0.019668975455150853	0.0035905379548039646	0.002497579909108584	0.07066656864199194	0.026224589045640137	0.0506304275933653	0.1818942619446439	0.0030525976666882695	0.11400064740686738	0.08602561774116824	0.03071382883098659	0.13628461037369174	0.08109022906607503	0.12502201926219014	0.004687765367865343	0.10788050928770984	0.13059354367481696	0.07561903478654913	0.10262705274384983	0.008893092223372959	0.2413622799856242	0.023037506306922945	0.004051629630331704	0.014221262696137939	0.03766008953546465	0.04610916755277386	0.09149040796964514	0.17384863914342147	0.19959505904406988	0.21702902068312097	0.22554854326196916	0.2335963007468746	0.016767940329955495	0.06558815616013783	0.14473155370731794	0.09766391318087764	0.06070613457711959	0.011962767359525218	0.11940353180853733	0.1910904792510027	0.0010033013310094313	0.0020578350704108335	0.05536088663489062	0.006562017641538281
SRX298283_2 - illumina_universal_adapter	0.16583503659744397	0.07032501925271215	0.1907361217596249	0.08048824826746938	0.16171509708925635	0.04521686977328037	0.013217961365128508	0.0022115322955867465	0.10581840484993302	0.05916916232536046	0.08894799970319359	0.17538988076254658	0.011305284785161593	0.13683535876390543	0.11723042381924455	0.06500325283099614	0.1533300595824371	0.11336024230196774	0.14393104732619344	0.016095514969810876	0.13279653723567172	0.1485761190203988	0.10954556256044891	0.12865311620697106	0.020599697540938322	0.21993432517568234	0.05285476799105004	0.01555757468169518	0.03167016712097005	0.07543545198981125	0.08482806019500591	0.12113476027544934	0.17053987943477333	0.18528413963324597	0.19742835510582607	0.2042614775751052	0.21175848666979696	0.038565195417056136	0.10191193371004523	0.1575353864379447	0.12489180355752721	0.09771941495663561	0.025731477114867417	0.14047072507605235	0.1802847104476628	0.0006275970028016443	0.0009307220857874724	0.09318321213026318	0.01884498755351332
SRX298283_2 - polya	0.31105756755185165	0.07123866386903563	0.36365830818462486	0.09052766562861268	0.29909906955969245	0.039325142808203706	0.00799225570914747	0.005554446943162852	0.1528113314474684	0.053892224260987456	0.1113024072315569	0.33348241964175396	0.0067114454993481955	0.22796500519112378	0.181697871045808	0.06318023296571518	0.2756431652509017	0.1723436871469073	0.2489190602234399	0.010331869025714143	0.21854464609805013	0.26466448706923895	0.16253908499089387	0.21004220098866594	0.01723543605653223	0.39896811098510787	0.04630342376792675	0.008982748938058909	0.02727485341767554	0.08052240320639736	0.10130781822775659	0.19109474861836867	0.32273642198153807	0.3540778478153263	0.3729356434709376	0.38171559745911166	0.3906748648766576	0.03302996062704028	0.14327783411919578	0.28714057156753325	0.20156537208347775	0.1326705908983748	0.022623377672421174	0.23888818159702857	0.3444141347823908	0.0029544022172703255	0.004559684346885415	0.12206761704491981	0.013559510754408314
SRX298283_2 - polyg	0.13887611636485228	0.023707796983384564	0.16278670829812172	0.03170218737621503	0.13396207452658906	0.011561446827121447	0.002501849276474582	0.0014772011086351627	0.057997220983394125	0.016667610196854553	0.04063370390588197	0.14893261119545959	0.0020322188662148482	0.10205282283312316	0.07254082091566488	0.020123663079629595	0.12361312803141093	0.06728096032075587	0.11317452482154684	0.0034496488317260444	0.0961739039701445	0.11845786693696886	0.06267004356547848	0.09026296485192084	0.004884156266701231	0.18051312160174368	0.014105989777256004	0.00292878601307434	0.007669918473014653	0.027669769899030316	0.03594166917065063	0.07836850737025158	0.14386487213202045	0.1580818654607924	0.16744458809442508	0.17193169319608853	0.17603668991849522	0.009542036063004591	0.053599772596416614	0.1289669147083719	0.0845228004283371	0.04919378547470711	0.006096656598644544	0.10755176800052804	0.15353712389968796	0.0002732395114238451	0.000640405104899637	0.04503755634390847	0.004051629630331704
SRX298284_1 - illumina_universal_adapter	0.1198323542177463	0.057395008182274485	0.13800981144473537	0.0642400102736211	0.11688150525963928	0.03979946861385136	0.012816416304063672	0.0022792960611800624	0.08096053918185336	0.04975040285348517	0.0702768724381573	0.12648243523519676	0.010821676555140795	0.10048110220269635	0.08839884118425621	0.05366305214702148	0.11085317978447079	0.08606690220530858	0.1052289242727075	0.015445716629320073	0.09791440426613653	0.10813851256553722	0.08360122175960005	0.09529079506712526	0.019432350564043254	0.15873404766642624	0.04520888410986047	0.014850993936702554	0.02885543284443998	0.06066882855479341	0.06731464122756	0.09071370678446843	0.12313320743992967	0.133778459081471	0.1424460443528249	0.1472906155690035	0.15268722603096102	0.03461485260452543	0.07856315225108657	0.11376703642198438	0.09292897767539063	0.07604767445073304	0.023914112482093935	0.10273336541421198	0.12998816900220528	0.0006687073338043878	0.0010756228603321643	0.0732405264303159	0.017696557059274417
SRX298284_1 - polya	0.14683674825095328	0.03419086369926222	0.17819200829857265	0.041730183192516375	0.14076858489206878	0.018854701250161164	0.00357402728195026	0.002532551179088958	0.06731606400912128	0.02575234625927536	0.04985568868902033	0.15949096745703034	0.003081744861745328	0.10581226471283472	0.08119387535790426	0.031200176857439196	0.12655215153169974	0.07652857461844768	0.1153420556103279	0.004641113452914709	0.10029614059972917	0.12034882392449309	0.07170961347037225	0.0956009614474856	0.008838319058708207	0.20160103332641008	0.02185250199979062	0.003989479497845752	0.01381378617852511	0.03798399934165052	0.045893242040839013	0.08589616841795426	0.15284088643957994	0.17214945500779127	0.18415773138504454	0.18978767802305296	0.19569648984707347	0.016172758007137186	0.06297942581032176	0.1323428724861335	0.09119887529686693	0.05860010416468367	0.011703801123138072	0.11057716016158131	0.16597458303181034	0.0009902559666550084	0.0020715699532323165	0.053742727914453496	0.0064765016669735605
SRX298284_2 - illumina_universal_adapter	0.11491237557881956	0.04960954747891787	0.13397053459224462	0.0564118661234259	0.1117822561439905	0.03305406123179476	0.010312320756200432	0.0015536774649242374	0.0730384914486133	0.042337710919185464	0.062350556360233386	0.12208604021082323	0.00876717998064391	0.0938708590689619	0.08078411426825391	0.046019869599793456	0.1053612429579071	0.07828286428351325	0.09900994606832669	0.012301369378878164	0.09102814150951262	0.1022353918677619	0.07575600423066943	0.08826225415437276	0.015559539154222948	0.15535494145837214	0.03808359405094053	0.01189729941547296	0.023418984498766435	0.05286344890957879	0.05945092753833265	0.0833237793551493	0.1184380282876861	0.12961540023314838	0.13859599744798518	0.14365256311679536	0.14921990736610724	0.028358882079551187	0.07050309470640176	0.10851412689771672	0.08569271065469038	0.06799757637697725	0.019442310034972255	0.09635503567496714	0.12571128762897976	0.0005036646726952198	0.0007227730331332532	0.06522172955090838	0.014148139845427303
SRX298284_2 - polya	0.2795011693699374	0.06598434046775764	0.3203620330285081	0.08421159504939171	0.2703640661833592	0.03600633297146307	0.0074183830605448475	0.005309820786719097	0.14156534256638892	0.04959105131862115	0.10359841660347383	0.2969942686659479	0.006331377947722395	0.2118535972570365	0.1687717715812985	0.05855315237316123	0.25176546561422947	0.15980255661895199	0.23068837956533966	0.009672069053621763	0.2033766647148949	0.2426511269326318	0.150547362562787	0.19540766519013242	0.016225400924904765	0.34862132039876925	0.04262938113924908	0.008385874522219281	0.025590149161288767	0.07501331225567817	0.09396191708888421	0.17777797886423846	0.28861835361465765	0.31306174083754995	0.32769931754005965	0.3345557018838965	0.3417407487683905	0.030542851776125098	0.13244104441386223	0.26110318100094904	0.18750553639875034	0.12299662041004622	0.021075663267328505	0.22135777808642654	0.30548969736838627	0.0027004394033206982	0.004228506800141789	0.11342556884727575	0.012793651799083096
SRX298284_2 - polyg	0.15475879598419334	0.02914852584606488	0.18154977278320744	0.03839518321286215	0.14936929943004223	0.015107094617734022	0.002930930016249019	0.0014683105712470813	0.06797338909043538	0.021869575378526053	0.04851258289516641	0.16580954037070117	0.0020829522057226038	0.11465485211622681	0.08372358097387064	0.025334048480257297	0.138301481664799	0.07818469235578451	0.12673426757154438	0.004427696218721819	0.10854827365518757	0.13270283622113885	0.07313950893946461	0.10222258683371033	0.006328532384599824	0.2019624198429767	0.018339654324975658	0.0037305332536917125	0.010113131337620401	0.03367297121095414	0.04339768318234348	0.08945596788429167	0.16025784671856347	0.17608771436943077	0.18695207437141012	0.1920328273267622	0.19678918608614104	0.012493444889651765	0.06284710712512218	0.1437578489523305	0.09590828226472337	0.05810213061823359	0.007932007204169068	0.1207642761403886	0.17099842472471097	0.00027601962288947076	0.000665861770681816	0.0533984147766223	0.005346813107312531
SRX298285_1 - polya	0.14631251034380158	0.03460910532518853	0.17475394299925073	0.042259979403769764	0.14047461672917347	0.019576006447067917	0.004018478437404525	0.002937446607966638	0.06852969633043746	0.026229499968727296	0.05083584351498014	0.15794647193679978	0.0034393542430628	0.10695458662501091	0.08237880796679276	0.03163465911591673	0.1271434995110905	0.0779935508729718	0.11663883009705864	0.00513168383319473	0.10170868663126545	0.12165790644802026	0.07311925557059562	0.09715612699241244	0.009452593794311044	0.19589841080599418	0.022510235698399328	0.004504299289324528	0.014487756928448819	0.038339630343739814	0.0465326290153576	0.08725310326916894	0.15223566390926335	0.1694501305860711	0.18010762444027645	0.18534708972075148	0.19073937944139996	0.01679621031422764	0.06416374337642788	0.13285430753862693	0.09242661273862168	0.05933288238862734	0.012270998206774106	0.1117275351933773	0.16379562629965122	0.001241899661199477	0.002380843910071536	0.05472562768697539	0.007078184597509972
SRX298285_2 - polya	0.2760508079812065	0.06829322061774792	0.3134960131803519	0.08682036880173027	0.26749103065317226	0.03793746076433584	0.008744775334560048	0.006331757858136193	0.14481965686505405	0.051310403618676836	0.10682428368128402	0.29221802507324635	0.007525397169807193	0.21396386831282077	0.1716041508533588	0.06084343132886867	0.2502878247245878	0.16294785282626761	0.23098851094814987	0.011058054755291716	0.2053799608100223	0.2415929184178739	0.15378321245080984	0.1976518701721955	0.01801397980066288	0.33959360152703466	0.044359304608258515	0.009771112101198994	0.027165750749579748	0.07754151226572173	0.0968472607554302	0.18019127571279248	0.28462345473578166	0.3069068667913971	0.3198776400663342	0.32615952889662425	0.3331299320468539	0.032377868498655274	0.13591079634209716	0.2589425140733614	0.1895376967381409	0.12631824753415355	0.022872188319862905	0.22242390758516278	0.299770769774453	0.0031594442157976328	0.004983685427974067	0.11672730740452752	0.014423409795744184
SRX298285_2 - polyg	0.16003292771474764	0.03159444215797633	0.18680294359819385	0.041346250119363936	0.1544669007357966	0.016823557845627113	0.003703177487151808	0.00201406525365511	0.0714574908684984	0.023629875807459996	0.051604791750800544	0.17101215723247615	0.002763709349664121	0.11927384518131348	0.08751692651325796	0.027590441825430346	0.14288924288391494	0.08184311808702666	0.1315544954579933	0.0053955070772837375	0.11288417490374313	0.13715269600329663	0.07674199914186663	0.10643980956337382	0.007432093827385471	0.2072138540921044	0.019950828495072424	0.004623341484828104	0.011497223936000858	0.036385086187836486	0.04651171619722859	0.0934593842185311	0.165471869106607	0.1815683043526717	0.19226762384313506	0.19726900473260292	0.20210630043367395	0.014071109244186301	0.06645450130071294	0.1489250039316098	0.09996648801328742	0.061539989040396356	0.009100293242753162	0.12552356044525126	0.1764012295964894	0.0002509538175480808	0.0008075565154431831	0.056767040472029975	0.0063800182076646705
SRX298286_1 - illumina_universal_adapter	0.09700803396679689	0.04897947044039633	0.1116982212779206	0.05587697102404855	0.0949509327465102	0.03383072859437744	0.010623484543487677	0.0021721965816348834	0.07051143756499577	0.04188557697825314	0.06160707579974058	0.10208319132910279	0.008822150792863628	0.0839721141112412	0.07599490942351309	0.04547728301651569	0.09100297916121752	0.07426025790605109	0.08714911146655076	0.013245101107529777	0.08226212588549667	0.08908746350449409	0.07240594375099693	0.08055579148074732	0.016884306818729683	0.13060674492798036	0.03798146924490263	0.012629432269841843	0.024995789428030678	0.052031324426620944	0.058984545780449676	0.07745369745583897	0.09940494053963539	0.10807180394020383	0.1155831464510464	0.12013580741104146	0.12507029266503292	0.02964710355489562	0.06861419101324823	0.09296782140137591	0.07908969580643109	0.06644656170785732	0.02067788646697597	0.08549027673473875	0.10495052735507078	0.0006357648531614293	0.0010011469526794922	0.06406701078474593	0.015256529565376714
SRX298286_1 - polya	0.1731883748058154	0.04861774216187344	0.2045153225632453	0.06134765450908275	0.16672476546534087	0.023746182647678905	0.004455834703622776	0.00325738141720353	0.09461843503594874	0.03267977498089554	0.07572087284887455	0.1859319889817566	0.003801800745485444	0.13232130042996887	0.10859795416350984	0.04451084736329042	0.15283933222840568	0.10420606132730273	0.14196921476774332	0.005922843833187799	0.12732926749530332	0.14694389205268174	0.09938667143465948	0.12284968295521188	0.010808002503744299	0.22703199444604594	0.027726107166679403	0.005005734763397461	0.016910797020944744	0.054798180375221474	0.06966831837035783	0.11327393158209226	0.1795469367926785	0.19862627657426293	0.21017143746378492	0.21576543740740645	0.2213804468217503	0.020247649044793453	0.08999452456654766	0.15871284947815856	0.11834452166815417	0.08507830841753214	0.014396054721011676	0.13702376805076633	0.19240381941947032	0.0013391253947337004	0.0026672893264818587	0.0801063714983401	0.008146193908755211
