Sample	94	70	100	24	80	28	68	16	5	3	40	20	32	74	4	56	46	92	22	64	44	60	7	54	62	42	52	9	88	18	6	12	26	30	98	48	72	78	90	82	84	86	14	38	66	50	36	96	10	58	76	1	2	34	8
SRX298280_1	31.067667903085784	33.32255049743044	28.07185629993454	39.254256013035786	32.580160022654795	38.98418375447409	33.648749854925796	39.60398643033885	36.388679290830844	33.07137976017493	38.209829067764744	39.45182125000581	38.546593007655275	32.725398315746475	36.44886986031095	36.000670869563194	37.58132648892561	31.398712460597846	39.344052166364136	34.306460839248494	37.77147165598147	35.15149537851602	36.339404197635176	36.441300630898716	34.71617586707953	38.014455658358365	36.8894059153138	38.17501162914854	31.861742445695825	39.562606832647035	36.3545186553826	38.121560952058196	39.109653934180415	38.74526206204998	30.238205165106052	37.317936325189066	33.02555597079018	32.54922794988092	31.639226023295436	32.426940698306	32.2282859192134	32.021853676992855	39.63431599251649	38.35074222286184	33.982768178378606	37.16878416207459	38.43180509454196	30.70542575218076	38.16262312738212	35.559596020556434	31.60398682494069	32.63759659621089	32.955803386148084	38.35980258301727	36.33974671203814
SRX298280_2	28.33033434382355	32.07529899214046	25.05506079189627	38.04635647866597	30.624408306136758	37.7075822280613	32.42259592306657	38.545508293602346	35.794878717961815	32.45182213205699	36.712889808594895	38.35250748582915	37.262722520623754	31.46246331363419	35.80553352490866	34.81352528005125	36.14851158504598	28.745074115511564	38.20646775638674	33.18586970247021	36.18161445542624	33.980768637973696	35.72834076887009	35.116060805823395	33.56315154567865	36.42399919686918	34.879943200545945	37.41366910081845	29.491297033058352	38.461047528631845	35.76451015983696	37.25088098344065	37.8712779296866	37.52289011034925	27.23435338684444	35.901440969884916	31.755577023959297	30.839619534184127	29.144134754209475	30.340622287112303	30.052681946269153	29.77785076622394	38.63775770982373	36.8376114750217	32.79382722009963	34.77240403050968	36.83099038099969	27.85377139554425	37.375329353270786	34.404378966328856	31.120325175133583	32.272439892853996	32.423074784013515	37.04018079728142	35.71553844582581
SRX298281_1	31.128785777193375	33.36360579081584	28.173030791174043	39.232993049463204	32.59802060841072	38.958257297931084	33.68712491594842	39.582611608482736	36.355704105340486	33.03348404391127	38.196902861960865	39.43216600646761	38.52136925391857	32.76757376420261	36.413320209514026	36.02265209589452	37.580058895600814	31.442842648802316	39.32206197848646	34.34434252107988	37.76032192617675	35.18556529469356	36.325184976610096	36.459329446809434	34.75247079947047	38.004894827345595	36.90253351822315	38.16111274485577	31.89566633080748	39.54222761810317	36.33661851717127	38.105896793583064	39.08277341547966	38.7228206377487	30.323531528126487	37.32445228473563	33.070038002394625	32.570026356835456	31.678854170394665	32.44588460140849	32.25876602897604	32.052799418845574	39.61478412257718	38.330530698546085	34.02150780135693	37.17719507271026	38.41598666384648	30.77653169242671	38.14620642911872	35.58782802999618	31.62784715774822	32.60364317274517	32.91209483789918	38.3371117649877	36.324607243260076
SRX298281_2	28.558197182860336	32.188600177908796	25.33613325397942	38.04723918507848	30.75921559805564	37.70955830256097	32.53235294136212	38.534603658700156	35.771326979592	32.43449732748619	36.75470649435279	38.3445530248188	37.27329804571106	31.578568390266234	35.781106913870644	34.89379792865583	36.22737512441654	28.949263959632766	38.19964499664803	33.287504902022974	36.23779237691165	34.07496158070066	35.71152883216376	35.194329477422414	33.66506503934337	36.47777099452886	34.95312649810335	37.39802482479745	29.66472886455672	38.451599225623966	35.75135146871962	37.23712469818592	37.86916501466993	37.533514814697696	27.51173077057813	35.98982417982914	31.873937895021946	30.973597560656163	29.330476005445703	30.479801361476326	30.205098084958806	29.940593667252227	38.626788200858314	36.87000188538131	32.90230565660471	34.85299488750484	36.86064570428144	28.102461827024754	37.3574839507468	34.49134523503169	31.247018310795546	32.25830740223932	32.394125172024474	37.06121966308166	35.69595262851632
SRX298282_1	30.96927705477267	33.228702787006256	27.972077917894914	39.207320306334694	32.487033962095296	38.92873132154718	33.55566569778295	39.56494172671134	36.338370406532874	33.02271507386391	38.14094554928005	39.40743940747899	38.485632759938795	32.629961967567944	36.39714328343177	35.91119712494846	37.50177008356856	31.301204089052703	39.29813715406415	34.21117139572105	37.69319141402279	35.06018647784852	36.29745563604458	36.35385821349738	34.623572935277124	37.93921316773995	36.80240639101679	38.13933406982626	31.76675714206849	39.52095709470371	36.308809605726	38.088571661803314	39.0585040170358	38.686338154293495	30.136236934425416	37.23392938049188	32.931283083218275	32.45754829866739	31.54283514613155	32.33250584665436	32.13556625669145	31.929082384023317	39.5967785199429	38.28294903077803	33.88839635048798	37.08216546861308	38.366241837143725	30.606237586920564	38.12939603885574	35.4683879781856	31.510797547865057	32.57816206109225	32.90367661620173	38.29616074141735	36.30449877393946
SRX298282_2	28.265915877028633	32.024147013251955	24.996880456724437	38.001820994814054	30.57197168655934	37.65470259901562	32.374275423881144	38.50045014892059	35.76084605208227	32.43010232329139	36.658121635485315	38.30096968952245	37.21124315633375	31.40812404251359	35.77387202325931	34.75546466416691	36.08924807138158	28.686198841038397	38.15751376560421	33.13120056544038	36.12228564270322	33.92348479648213	35.69115465250166	35.05799272267038	33.508353686864254	36.363471486135275	34.8205615662765	37.3735080320975	29.434047321413914	38.41102497913505	35.73039953413786	37.2139984937198	37.82362934978582	37.469682405260585	27.16788003980636	35.840205687665815	31.705147677591757	30.788290849919257	29.084792125228642	30.283379213485674	29.995097628027757	29.721198919656445	38.59934713081191	36.78443103289081	32.74186659951462	34.712650523253316	36.77948867654243	27.786532281989558	37.33460661088411	34.346976865999316	31.067626325172967	32.23680524245909	32.39958785441933	36.99144287595479	35.67842393191497
SRX298283_1	31.21726315278947	33.729303430513525	28.357851370855435	39.244815408351755	32.797549182471656	38.970633732937586	34.07565587942692	39.56802007319916	36.31179202681982	33.00112280092358	38.23882175024082	39.436096578896155	38.54125935834654	33.07406901961748	36.36899873174173	36.300190768142016	37.6795435909666	31.522142006501902	39.324949704717746	34.736568335451366	37.85660413921997	35.537643801898966	36.28139165494085	36.68290554699263	35.136705143059245	38.07705379838357	37.078107798452045	38.12788830173702	31.986788079789697	39.52994337879612	36.2868149896122	38.08551628221441	39.091164740626965	38.7404069023033	30.441550183382137	37.427005921697926	33.40445324474908	32.81314018629982	31.76773887985633	32.610101284763644	32.40056784293715	32.1758904000457	39.60490873074526	38.37218203609032	34.41278905645017	37.3124538641489	38.45019279182215	30.86014809837681	38.12034001754027	35.89478016045478	31.909924780578	32.55889348927454	32.88235843610341	38.367195265578985	36.29213927496066
SRX298283_2	28.925590412947727	32.773524747857564	25.8341190250097	38.207367036743975	31.18671495406545	37.88617834581995	33.13427973680545	38.64553077927823	35.837996122902105	32.508075380291764	36.98990523029096	38.4871139392539	37.46760839518152	32.106193191264154	35.84992575997087	35.368678144946216	36.49038773284383	29.29939307954335	38.343889237411574	33.89058804729127	36.52174166792399	34.63393688525913	35.779135593143636	35.612207278297944	34.25586621749507	36.74537369217537	35.32007412987945	37.47747866020762	30.01698992608615	38.57305256863499	35.81504827330987	37.32637121192909	38.03546441793964	37.71664755270897	27.933195821279842	36.27452747282398	32.43170013381051	31.436430272649485	29.68433360768288	30.880734624919427	30.59243590206652	30.310595728737034	38.73933605958056	37.10055081670009	33.5077261887349	35.18877212738391	37.08351845310232	28.476824187537254	37.43998663431853	35.0028986015858	31.735304624057868	32.31000901092676	32.4770798159083	37.26683744563067	35.768723417317766
SRX298284_1	30.720219538609584	33.22092900863512	28.161200837881754	38.80221121027235	32.28106597298667	38.507475706929654	33.55191147999474	39.144594785977944	36.12025566018786	32.73791785991799	37.74453858895183	39.02763074515993	38.10440284307041	32.58412379519925	36.207653602999386	35.7583879588972	37.144310087387524	31.0161663412623	38.902178873293025	34.206784866805876	37.33645426159927	35.00218781120679	36.07326078683975	36.14441698096623	34.60675539815418	37.55607358557941	36.55304418485131	37.839496438905805	31.51587768733914	39.07512063266884	36.085369682329016	37.75735594429173	38.651870677465126	38.29234821816101	29.908904119860356	36.894904746054976	32.90143248208597	32.30876188154211	31.271131230001203	32.12861465836639	31.926271872100816	31.73357338219279	39.1758939457486	37.87057434191587	33.90447908424315	36.77876830881553	37.989878189694856	30.373941823998564	37.78341212555341	35.36852348766216	31.408806204033308	32.25594844340441	32.60132767145948	37.91905546711071	36.0802376523262
SRX298284_2	27.945699854725465	31.89084158070007	25.060251042977136	37.54348334886015	30.285851826007814	37.18942760046552	32.22009754931852	38.055169294074695	35.44578611797153	32.063762126402814	36.164213350192725	37.81404848253375	36.76013688467579	31.21606286805047	35.476486044832015	34.54214927772921	35.660870823698616	28.359332674471645	37.696943870897485	32.965306823270524	35.701875587484295	33.75368126944213	35.40748486679734	34.78960910755486	33.336478975314996	35.8873328733196	34.46948171966144	37.020021353674785	29.069150442048272	37.944654494428946	35.39375456944083	36.870729282827895	37.3444931196987	36.97654355366272	26.89444924253813	35.428998860608075	31.54995595210564	30.53293100485456	28.7337109936254	29.99149263416026	29.687534390408814	29.383143891391228	38.1562555052754	36.32167335388229	32.58459412409996	34.3496697823591	36.36187933964382	27.442414467138853	36.950350159347266	34.1485321489872	30.844846225626576	31.867366168684583	32.024872042851676	36.53685614617021	35.359455375153495
SRX298285_1	30.715880125924762	33.21882569635824	28.104644942817277	38.80947682692449	32.30561393985396	38.5205246118774	33.549635898184306	39.15759121141714	36.14385409596525	32.7588906502844	37.76600065453903	39.03147807036848	38.11526534054948	32.59317072298121	36.231728856883485	35.75685346832333	37.158977473870564	31.024545728547245	38.91175693218095	34.19639344938467	37.35027898986327	34.994093978858615	36.09678310666413	36.151800403816864	34.59462340776237	37.56957313334759	36.56939690263789	37.856023515788344	31.535278251158182	39.08480221750515	36.10984094160961	37.769190132779016	38.662964196997976	38.30316305408994	29.88749489405502	36.91163246873952	32.90524839666249	32.3237733763481	31.277065208354728	32.15115701292373	31.94387837735578	31.75189769346416	39.18401798360795	37.88435208357303	33.89525662215647	36.796118876952065	37.99810755082716	30.366038986125986	37.79739187236514	35.36675545927508	31.418089896547826	32.28213978410765	32.62033862935974	37.93149908292467	36.10084929850043
