SRX298288_2	50584.0	592614.0	58754.0	71737.0	65624.0	85321.0	9081.0	182459.0	328890.0	67333.0	39179.0	156872.0	216733.0	1612619.0	136787.0	106461.0	57063.0	61222.0	118359.0	58623.0	825026.0	36452.0	58870.0	65244.0	78723.0	60127.0	903868.0	94783.0	41457.0	47809.0	62694.0	263764.0	120060.0	63555.0	5038164.0	63139.0	3098269.0	3337619.0	427531.0
SRX298289_1	9979.0	466146.0	38821.0	40244.0	25312.0	43754.0	5191.0	130462.0	254324.0	39765.0	1934.0	105055.0	161786.0	1460320.0	85788.0	57393.0	14203.0	19801.0	4283.0	39215.0	586165.0	704.0	38972.0	31230.0	41831.0	39354.0	741102.0	48998.0	3793.0	6413.0	41073.0	201719.0	69768.0	40173.0	5299137.0	39430.0	2752142.0	3472828.0	332903.0
SRX298289_2	45329.0	562059.0	49827.0	62350.0	57172.0	74316.0	4685.0	166804.0	304593.0	57113.0	36464.0	142582.0	199692.0	1584499.0	123605.0	94283.0	50415.0	53845.0	111045.0	50193.0	579299.0	34193.0	50376.0	56785.0	67747.0	50920.0	878047.0	82840.0	37823.0	43982.0	53914.0	242116.0	107957.0	54341.0	4496846.0	54051.0	2412375.0	3256776.0	400252.0
SRX298290_1	11412.0	616549.0	51061.0	54498.0	31794.0	59076.0	9244.0	174964.0	339336.0	53628.0	2318.0	141836.0	214435.0	1833099.0	114462.0	76808.0	16961.0	24228.0	5296.0	52190.0	803834.0	886.0	50968.0	39629.0	56032.0	53112.0	962367.0	65834.0	4300.0	7449.0	52696.0	266248.0	93243.0	50921.0	6783070.0	53185.0	4068171.0	4250897.0	444383.0
SRX298290_2	61742.0	724339.0	69871.0	85785.0	81234.0	101978.0	8307.0	220871.0	400878.0	80002.0	47875.0	188850.0	262625.0	1957988.0	163957.0	127287.0	69243.0	74782.0	149184.0	70290.0	788363.0	46256.0	70815.0	78982.0	94069.0	72533.0	1111322.0	112705.0	50605.0	58611.0	76141.0	318534.0	143973.0	77090.0	5803780.0	75826.0	3565619.0	3977178.0	520930.0
SRX298291_1	2352.0	552235.0	31827.0	39748.0	16570.0	44626.0	1997.0	143831.0	291411.0	38033.0	118.0	115002.0	179973.0	1724880.0	91418.0	59653.0	6109.0	11614.0	170.0	33274.0	569674.0	83.0	30706.0	23020.0	42026.0	34602.0	880701.0	49973.0	271.0	878.0	32129.0	226478.0	73295.0	30857.0	5776053.0	36506.0	2771806.0	3996573.0	388790.0
SRX298291_2	49617.0	667094.0	56344.0	72677.0	63153.0	86194.0	1955.0	191272.0	357272.0	65986.0	36739.0	162600.0	229693.0	1847771.0	139517.0	108105.0	55575.0	59429.0	119130.0	56527.0	543542.0	34877.0	56055.0	62945.0	78992.0	57767.0	1039768.0	95326.0	39778.0	46273.0	59990.0	281959.0	121338.0	60721.0	4783612.0	61694.0	2344508.0	3681098.0	472369.0
SRX298292_1	8633.0	659305.0	44656.0	54296.0	25396.0	59930.0	10514.0	192486.0	373441.0	52556.0	2048.0	153742.0	237809.0	1733572.0	123625.0	81440.0	13064.0	19545.0	6295.0	47378.0	798052.0	854.0	42958.0	31651.0	56297.0	49218.0	989258.0	68215.0	3414.0	5642.0	40588.0	295205.0	99658.0	36323.0	5417119.0	51458.0	3397455.0	3593176.0	485281.0
SRX298292_2	57177.0	712140.0	68977.0	86258.0	75256.0	102770.0	9975.0	226986.0	406517.0	80205.0	43538.0	193265.0	269179.0	1749587.0	167839.0	128449.0	64322.0	69134.0	145339.0	70122.0	812134.0	43769.0	70691.0	76060.0	93847.0	72136.0	1055080.0	113574.0	45703.0	52921.0	73990.0	326259.0	147546.0	74793.0	4618020.0	75635.0	3056439.0	3302292.0	523629.0
SRX298293_1	11607.0	849016.0	58032.0	71554.0	32687.0	79164.0	6516.0	249917.0	480638.0	69345.0	2878.0	202358.0	306025.0	2216624.0	161556.0	106056.0	17793.0	25591.0	8822.0	61356.0	724728.0	1173.0	55372.0	40630.0	74363.0	63329.0	1269119.0	89860.0	4721.0	7939.0	52402.0	381107.0	130418.0	46843.0	7665451.0	66539.0	4575722.0	4658549.0	623115.0
SRX298293_2	76990.0	909087.0	93023.0	114127.0	100816.0	136004.0	6428.0	292184.0	520478.0	107440.0	60684.0	249831.0	347863.0	2231636.0	217201.0	167729.0	86618.0	92732.0	189813.0	94063.0	740598.0	60414.0	94452.0	101216.0	124535.0	95667.0	1343525.0	149702.0	62154.0	71924.0	98654.0	419698.0	191149.0	100254.0	6658422.0	100669.0	4074275.0	4296455.0	670405.0
SRX298294_1	10055.0	954821.0	58511.0	73583.0	32718.0	80923.0	10072.0	262327.0	522996.0	70132.0	2276.0	210044.0	327376.0	2679485.0	167946.0	108988.0	16502.0	24808.0	6761.0	62542.0	908937.0	877.0	56402.0	41670.0	75560.0	65486.0	1470097.0	91189.0	3776.0	6468.0	53197.0	410080.0	135408.0	47080.0	8049244.0	67753.0	4144868.0	5674640.0	687028.0
SRX298294_2	82351.0	1072996.0	98385.0	122986.0	107435.0	146383.0	9021.0	325504.0	598569.0	113853.0	60835.0	277207.0	389559.0	2735094.0	238173.0	183562.0	92604.0	99568.0	194104.0	98641.0	904202.0	57568.0	100113.0	109298.0	133657.0	101355.0	1614697.0	163235.0	64463.0	75926.0	105235.0	475674.0	208907.0	106710.0	6699310.0	106950.0	3651028.0	5167566.0	779902.0
SRX298295_1	7600.0	1659699.0	89885.0	121222.0	46309.0	135803.0	26744.0	453461.0	905420.0	115155.0	561.0	359789.0	564916.0	4619712.0	284987.0	184624.0	18102.0	32990.0	913.0	97121.0	2513926.0	273.0	85566.0	60890.0	126427.0	102756.0	2538955.0	154463.0	1143.0	3134.0	79544.0	709139.0	229092.0	70283.0	15176527.0	109300.0	9721317.0	10065378.0	1192258.0
SRX298295_2	136509.0	1839709.0	166902.0	209733.0	177816.0	250501.0	25385.0	558507.0	1028738.0	194123.0	97581.0	474009.0	670707.0	4720861.0	407491.0	312881.0	153932.0	164957.0	303739.0	168620.0	2509469.0	92780.0	168951.0	181305.0	230111.0	173491.0	2762764.0	277793.0	104209.0	125182.0	176171.0	817369.0	357066.0	178241.0	12971518.0	182337.0	8664260.0	9292706.0	1336960.0
SRX298296_1	10400.0	482825.0	38859.0	42307.0	23069.0	45845.0	12564.0	135152.0	264119.0	41830.0	2313.0	109788.0	166090.0	1396364.0	87996.0	60185.0	14004.0	18816.0	6145.0	39877.0	1085324.0	896.0	37049.0	28184.0	43502.0	40764.0	746593.0	51127.0	4026.0	7071.0	35892.0	209384.0	71952.0	31699.0	5458819.0	41040.0	3854834.0	3273073.0	347570.0
SRX298296_2	41726.0	545439.0	52497.0	67887.0	53785.0	76295.0	12178.0	166542.0	303067.0	62754.0	31641.0	142037.0	198559.0	1460345.0	122609.0	94651.0	47227.0	51010.0	99738.0	52417.0	1102713.0	32029.0	52381.0	56294.0	75433.0	54010.0	827070.0	84293.0	33055.0	39161.0	54879.0	241642.0	107596.0	54617.0	4796844.0	57810.0	3531001.0	3089769.0	394346.0
SRX298297_1	17468.0	793635.0	61732.0	67232.0	37574.0	73376.0	18387.0	221408.0	434374.0	65423.0	3919.0	178631.0	273575.0	2269198.0	143916.0	96293.0	23479.0	30219.0	9110.0	63534.0	1590674.0	1396.0	58901.0	45581.0	69127.0	64806.0	1224505.0	81815.0	6810.0	11756.0	56539.0	343422.0	115848.0	50773.0	8655422.0	65523.0	5976536.0	5239124.0	572920.0
SRX298297_2	69317.0	879738.0	82105.0	109021.0	89090.0	122884.0	17892.0	267733.0	491103.0	100139.0	55742.0	226413.0	319522.0	2339581.0	197253.0	152454.0	77148.0	83592.0	194661.0	83044.0	1614885.0	59467.0	83190.0	90207.0	119974.0	86325.0	1336517.0	134791.0	56812.0	64954.0	86814.0	390198.0	173606.0	86383.0	7627140.0	92444.0	5497012.0	4915737.0	639073.0
SRX298298_1	8474.0	463744.0	34798.0	39174.0	19757.0	42901.0	9364.0	129585.0	253506.0	38235.0	2033.0	104601.0	161052.0	1372330.0	84585.0	56002.0	11864.0	15805.0	5782.0	36093.0	620021.0	798.0	33411.0	24570.0	40193.0	36851.0	720963.0	47806.0	3418.0	5863.0	31383.0	199522.0	68596.0	27564.0	4630021.0	37490.0	2563352.0	3133444.0	332090.0
SRX298298_2	40625.0	532861.0	49738.0	65679.0	53530.0	75235.0	9133.0	165289.0	296082.0	60701.0	30914.0	140407.0	197111.0	1438147.0	122344.0	93816.0	45851.0	50080.0	101817.0	50535.0	629670.0	32137.0	50074.0	54744.0	72022.0	52363.0	811648.0	83676.0	32152.0	37648.0	53023.0	237740.0	107004.0	52875.0	3905602.0	55607.0	2302959.0	2870320.0	385882.0
SRX298299_1	5031.0	494344.0	31019.0	38038.0	15970.0	42622.0	7350.0	134583.0	269667.0	36644.0	955.0	107976.0	169272.0	1416871.0	86366.0	56502.0	7958.0	12048.0	2374.0	32733.0	687094.0	345.0	28327.0	20413.0	39675.0	34127.0	761662.0	47680.0	1562.0	2850.0	26951.0	211693.0	69405.0	23503.0	5346336.0	35527.0	3407662.0	3225175.0	354835.0
SRX298299_2	42530.0	556987.0	52380.0	69435.0	55801.0	78183.0	7257.0	171263.0	309599.0	63797.0	31887.0	145559.0	205156.0	1478015.0	126183.0	97061.0	47913.0	52378.0	101738.0	53397.0	688162.0	32626.0	52938.0	57301.0	76139.0	54853.0	843182.0	86982.0	32993.0	38581.0	55928.0	248336.0	110527.0	55984.0	4614330.0	59234.0	3049763.0	2985323.0	403444.0
SRX298300_1	13629.0	1159681.0	71428.0	89370.0	40322.0	101381.0	18731.0	333153.0	656170.0	86427.0	3780.0	268081.0	416790.0	3064775.0	214449.0	137711.0	20747.0	30386.0	13468.0	75497.0	1287260.0	1574.0	66858.0	49997.0	93426.0	79664.0	1735739.0	115649.0	5781.0	9171.0	63736.0	518053.0	170976.0	56576.0	8748591.0	83088.0	5154340.0	6361269.0	851284.0
SRX298300_2	92874.0	1276579.0	117714.0	150928.0	122818.0	179853.0	18250.0	405812.0	730381.0	147247.0	68420.0	345206.0	486438.0	3136713.0	296288.0	226677.0	104877.0	113948.0	212357.0	120599.0	1287768.0	70587.0	117661.0	125333.0	166067.0	127378.0	1881190.0	201046.0	72890.0	85676.0	122597.0	586828.0	257722.0	123053.0	7278213.0	135195.0	4618373.0	5718523.0	938929.0
SRX298301_1	16491.0	498846.0	41182.0	43741.0	29658.0	48231.0	3915.0	146149.0	282366.0	42850.0	4795.0	119525.0	181400.0	1295138.0	96199.0	63408.0	20743.0	25299.0	13114.0	41985.0	456448.0	1863.0	40691.0	33817.0	45079.0	42779.0	743206.0	54414.0	7424.0	12249.0	39657.0	224491.0	78772.0	36838.0	3660812.0	42384.0	2112355.0	2586685.0	366510.0
SRX298301_2	49728.0	541894.0	55915.0	69929.0	60134.0	82618.0	3815.0	176815.0	312441.0	68949.0	36836.0	151167.0	210505.0	1294960.0	131341.0	101854.0	53870.0	56936.0	129248.0	57847.0	463659.0	38845.0	56553.0	60419.0	76402.0	59961.0	790848.0	91456.0	39389.0	46814.0	59016.0	254003.0	115071.0	59005.0	3076625.0	62895.0	1881713.0	2320501.0	401532.0
SRX298302_1	16824.0	1690675.0	97414.0	125303.0	54801.0	141784.0	16550.0	480377.0	951089.0	119335.0	4005.0	384344.0	598257.0	4478243.0	306855.0	196578.0	26963.0	41108.0	12344.0	103338.0	1478013.0	1718.0	90991.0	67960.0	131059.0	108805.0	2528801.0	161690.0	6597.0	10524.0	85919.0	749846.0	244642.0	76463.0	13186630.0	115526.0	7124992.0	9282978.0	1237049.0
SRX298302_2	134053.0	1841314.0	165746.0	213192.0	174844.0	254481.0	15616.0	578149.0	1043524.0	208114.0	103897.0	489291.0	691447.0	4537555.0	419997.0	319581.0	151773.0	163164.0	343446.0	170002.0	1470195.0	109101.0	165705.0	176488.0	233329.0	179079.0	2720278.0	284034.0	108406.0	125949.0	173352.0	837618.0	365707.0	174155.0	11095138.0	190605.0	6317959.0	8439624.0	1350482.0
SRX298303_1	10603.0	1716381.0	92302.0	125591.0	48570.0	143421.0	15599.0	489196.0	962258.0	119032.0	1913.0	395626.0	608528.0	4531216.0	313980.0	198196.0	20710.0	35037.0	5981.0	99068.0	1426960.0	824.0	86171.0	61472.0	131376.0	107055.0	2566962.0	164662.0	3266.0	5621.0	81086.0	759072.0	247736.0	70541.0	12308741.0	113309.0	6479912.0	9201392.0	1252160.0
SRX298303_2	129954.0	1864375.0	164475.0	211919.0	169809.0	252892.0	15252.0	585141.0	1057386.0	206359.0	93109.0	491809.0	699751.0	4559317.0	421728.0	319105.0	146358.0	157470.0	291511.0	168551.0	1450185.0	96004.0	163382.0	173367.0	232555.0	177611.0	2753397.0	283548.0	99814.0	118598.0	170247.0	848599.0	366428.0	170021.0	10274189.0	188543.0	5797619.0	8262224.0	1368924.0
SRX298304_1	18037.0	1094871.0	71154.0	87006.0	41367.0	97516.0	10521.0	320943.0	622473.0	84118.0	5212.0	258511.0	397623.0	2775018.0	205793.0	133403.0	24677.0	33421.0	18750.0	75156.0	1186929.0	2139.0	68082.0	49717.0	90400.0	77595.0	1615439.0	111560.0	8366.0	12692.0	63271.0	493506.0	164977.0	56008.0	7213331.0	81451.0	4559594.0	5406881.0	808176.0
SRX298304_2	83526.0	1151636.0	105054.0	134769.0	110818.0	162926.0	12667.0	368494.0	663969.0	125346.0	63004.0	313172.0	437422.0	2739235.0	270539.0	205304.0	95030.0	103482.0	199976.0	105698.0	1262255.0	62815.0	105428.0	112288.0	147478.0	109650.0	1679374.0	183234.0	66197.0	77406.0	110289.0	533149.0	235023.0	111630.0	6150572.0	116511.0	4251801.0	4825072.0	853445.0
SRX298305_1	18602.0	1360641.0	83470.0	104514.0	47920.0	118452.0	7856.0	395134.0	771318.0	101232.0	5224.0	318778.0	490142.0	3504365.0	254353.0	163332.0	27050.0	37697.0	17093.0	88137.0	1038515.0	1946.0	79734.0	58488.0	109367.0	92911.0	2013776.0	135506.0	8041.0	12722.0	74046.0	611130.0	203052.0	66128.0	9042392.0	97964.0	4717748.0	6939113.0	1001157.0
SRX298305_2	107511.0	1446611.0	130063.0	165617.0	139002.0	202182.0	9444.0	459298.0	831621.0	154056.0	83139.0	390254.0	549514.0	3484825.0	336139.0	256271.0	121106.0	130808.0	281119.0	130753.0	1090319.0	86564.0	131146.0	141233.0	183989.0	135992.0	2118349.0	226236.0	86284.0	100305.0	136228.0	667084.0	291618.0	138715.0	7595485.0	144063.0	4285872.0	6179502.0	1070729.0
SRX298306_1	16070.0	1890328.0	109234.0	145930.0	56885.0	165481.0	12961.0	551749.0	1072497.0	138309.0	3438.0	441338.0	682071.0	4824950.0	352651.0	226610.0	28283.0	42980.0	12237.0	117536.0	1575930.0	1559.0	102399.0	70716.0	152829.0	125351.0	2802173.0	188939.0	5664.0	9540.0	93095.0	850408.0	281130.0	82082.0	11708258.0	133397.0	6506843.0	9299347.0	1390887.0
SRX298306_2	150072.0	2007242.0	189227.0	243480.0	202793.0	295662.0	15337.0	654082.0	1163977.0	225715.0	108982.0	560075.0	777350.0	4709509.0	483613.0	371617.0	172907.0	189257.0	332939.0	190969.0	1641005.0	106475.0	191209.0	205526.0	268573.0	198182.0	2911232.0	329473.0	116643.0	137137.0	198982.0	941146.0	422435.0	202210.0	9670402.0	211059.0	5886326.0	8097214.0	1492051.0
SRX298307_1	15180.0	1317875.0	77497.0	100437.0	42535.0	114600.0	9520.0	384962.0	752870.0	97056.0	4112.0	308717.0	477831.0	3280418.0	245924.0	157704.0	23068.0	33044.0	14361.0	83621.0	1323477.0	1682.0	73548.0	52346.0	106491.0	87840.0	1935183.0	130424.0	6367.0	10339.0	67854.0	596282.0	195918.0	59185.0	9161900.0	92440.0	5664554.0	6453804.0	974563.0
SRX298307_2	102433.0	1375693.0	126928.0	162993.0	134416.0	198020.0	10618.0	443059.0	798538.0	149779.0	79405.0	378106.0	528762.0	3246904.0	324426.0	248553.0	116563.0	125513.0	271301.0	128085.0	1373415.0	80038.0	126822.0	135484.0	180307.0	132422.0	1997928.0	220472.0	82898.0	96315.0	132481.0	641200.0	282394.0	134047.0	7815954.0	141033.0	5140539.0	5846104.0	1025581.0
SRX298308_1	13807.0	789131.0	62833.0	68935.0	39524.0	75167.0	9984.0	227084.0	439821.0	67323.0	2756.0	183313.0	280334.0	2197773.0	148429.0	98892.0	21561.0	30691.0	6810.0	64532.0	1042807.0	1054.0	62095.0	50122.0	71517.0	65514.0	1197910.0	85366.0	4720.0	8333.0	64539.0	348670.0	120918.0	62017.0	8449754.0	66278.0	5071266.0	5032839.0	573472.0
SRX298308_2	102017.0	867020.0	90872.0	111837.0	109531.0	132573.0	8581.0	276494.0	489898.0	103339.0	96056.0	239130.0	328408.0	2274029.0	209004.0	162854.0	106324.0	107517.0	432195.0	90074.0	987736.0	113795.0	91631.0	105624.0	121979.0	92371.0	1301442.0	146795.0	94639.0	102829.0	97977.0	394213.0	183755.0	99467.0	7180520.0	97604.0	4343921.0	4680664.0	633176.0
SRX298309_1	11463.0	875698.0	59980.0	73604.0	33623.0	80598.0	13598.0	246761.0	483541.0	71180.0	2422.0	199147.0	305796.0	2467319.0	159982.0	106889.0	17906.0	25468.0	7547.0	63639.0	1080875.0	929.0	56351.0	41551.0	75850.0	66107.0	1340600.0	90732.0	4139.0	7242.0	54086.0	382246.0	129751.0	47061.0	8520244.0	68065.0	4699066.0	5524283.0	633469.0
SRX298309_2	89972.0	981791.0	100299.0	131488.0	109500.0	150139.0	13085.0	314165.0	557886.0	121239.0	66670.0	270423.0	373933.0	2547120.0	237696.0	184442.0	98186.0	105488.0	230433.0	100973.0	1063676.0	69724.0	100957.0	111653.0	144085.0	104572.0	1469374.0	165852.0	71553.0	84921.0	106543.0	450185.0	208734.0	107804.0	7136459.0	111777.0	4056865.0	5059585.0	719561.0
